,postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded,postcodeDistrict,catsPerHousehold,dogsPerHousehold
5215,LS28,421323,435591,Unsurveyed/Urban,110,Leeds,1,278600.0,False,LS28,0.430782246,0.494030137
5216,LS7,429336,436287,Unsurveyed/Urban,50,Leeds,8,227200.0,False,LS7,0.286779413,0.32888466
5217,NN17,490401,289784,Unsurveyed/Urban,110,North Northamptonshire,1,183000.0,False,NN17,0.174436174,0.200047071
5218,LE14,471734,327199,Stagnosols,70,Melton,1,347200.0,False,LE14,0.538637461,0.617720764
5219,B72,412076,295770,Unsurveyed/Urban,110,Birmingham,1,420000.0,False,B72,0.137453337,0.157634377
5220,S71,435774,409815,Unsurveyed/Urban,70,Barnsley,1,145900.0,False,S71,0.229536674,0.263237484
5221,OL6,393800,399000,Unsurveyed/Urban,110,Tameside,1,263300.0,False,OL6,0.26607474,0.305140106
5222,DE4,428779,353372,Stagnosols,140,Derbyshire Dales,9,322900.0,False,DE4,0.833920838,0.956357949
5223,LS3,428801,433732,Unsurveyed/Urban,30,Leeds,1,10258000.0,True,LS3,0.113034399,0.129630226
5224,TS24,452298,534185,Unsurveyed/Urban,0,Hartlepool,1,132200.0,False,TS24,0.152773087,0.175203388
5225,LN1,497221,370656,Unsurveyed/Urban,10,Lincoln,1,238100.0,False,LN1,0.444709818,0.510002569
5226,OL14,393553,424100,Cambisols,140,Calderdale,1,,False,OL14,0.565057203,0.64801948
5227,HD1,414544,416866,Unsurveyed/Urban,80,Kirklees,1,168700.0,False,HD1,0.291888215,0.334743542
5228,SR6,437335,562072,Unsurveyed/Urban,20,South Tyneside,1,316300.0,False,SR6,0.237598112,0.27248251
5229,LE5,463711,306186,Unsurveyed/Urban,90,Leicester,1,237400.0,False,LE5,0.090746062,0.104069492
5230,NE8,425000,562500,Unsurveyed/Urban,70,Gateshead,1,269400.0,False,NE8,0.192941594,0.221269476
5231,S81,457352,380834,Cambisols,50,Bassetlaw,1,156800.0,False,S81,0.289156475,0.331610725
5232,S81,459119,380149,Unsurveyed/Urban,60,Bassetlaw,1,149400.0,False,S81,0.289156475,0.331610725
5233,LE16,470522,287444,Planosols,90,Harborough,1,772400.0,False,LE16,0.76264302,0.874615049
5234,NR23,591906,343567,Leptosols,10,North Norfolk,1,1396900.0,False,NR23,0.737992536,0.846345355
5235,NG19,452229,361879,Unsurveyed/Urban,130,Mansfield,1,239600.0,False,NG19,0.263780625,0.302509166
5236,CW4,376661,370060,Gleysols,60,Cheshire East,1,1004000.0,False,CW4,0.581933893,0.667374023
5237,HG2,431913,454470,Unsurveyed/Urban,110,Harrogate,1,517200.0,False,HG2,0.332153316,0.380920406
5238,WF12,424733,418161,Unsurveyed/Urban,110,Kirklees,1,241000.0,False,WF12,0.733063204,0.840692293
5239,TS14,460948,515778,Luvisols,90,Redcar and Cleveland,1,65800.0,False,TS14,0.378193542,0.433720305
5240,NN16,486930,279021,Unsurveyed/Urban,90,North Northamptonshire,1,194000.0,False,NN16,0.432972025,0.496541421
5241,NG1,457326,340293,Unsurveyed/Urban,40,Nottingham,1,633000.0,False,NG1,0.271831346,0.311741902
5242,CV9,429318,306525,Luvisols,80,North Warwickshire,1,330600.0,False,CV9,0.604556294,0.693317868
5243,TS20,443600,519400,Unsurveyed/Urban,10,Stockton-on-Tees,1,214700.0,False,TS20,0.25785383,0.295712193
5244,TS4,450317,517579,Unsurveyed/Urban,20,Middlesbrough,1,226400.0,False,TS4,0.05979951,0.068579335
5245,DN15,488180,421759,Arenosols,50,North Lincolnshire,1,237000.0,False,DN15,0.743388205,0.852533222
5246,NE34,435638,562903,Stagnosols,20,South Tyneside,1,370700.0,False,NE34,0.170903814,0.195996087
5247,NE65,424100,601700,Arenosols,30,Northumberland,1,262200.0,False,NE65,0.610399792,0.700019314
5248,B13,407502,281065,Unsurveyed/Urban,150,Birmingham,1,207300.0,False,B13,0.104947225,0.120355684
5249,NG17,449479,356034,Unsurveyed/Urban,160,Ashfield,1,270300.0,False,NG17,0.162373233,0.186213037
5250,SK22,399395,385926,Cambisols,230,High Peak,1,295600.0,False,SK22,0.578323229,0.663233237
5251,LE12,458017,315063,Luvisols,50,Charnwood,1,204600.0,False,LE12,0.42139558,0.48326531
5252,SK9,384688,381282,Unsurveyed/Urban,70,Cheshire East,1,,False,SK9,0.684859671,0.785411468
5253,B99,407279,288677,Unsurveyed/Urban,110,Birmingham,1,,False,B99,0.0,0.0
5254,NG24,480283,354368,Unsurveyed/Urban,10,Newark and Sherwood,1,82800.0,False,NG24,0.394938677,0.452923978
5255,TS4,449856,518508,Unsurveyed/Urban,10,Middlesbrough,1,44100.0,False,TS4,0.05979951,0.068579335
5256,WF1,432751,423683,Unsurveyed/Urban,80,Wakefield,1,50800.0,False,WF1,0.369313102,0.42353603
5257,LE4,461087,306032,Unsurveyed/Urban,60,Leicester,1,240700.0,False,LE4,0.084137103,0.096490198
5258,YO12,503919,489020,Unsurveyed/Urban,40,Scarborough,1,140700.0,False,YO12,0.283344475,0.324945401
5259,NR21,598831,336109,Luvisols,60,North Norfolk,1,403300.0,False,NR21,0.928226673,1.064509863
5260,NR32,654612,293040,Unsurveyed/Urban,10,East Suffolk,4,92900.0,True,NR32,0.23785292,0.272774729
5261,S1,435463,387052,Unsurveyed/Urban,80,Sheffield,1,112800.0,False,S1,0.158389351,0.181644237
5262,B36,412554,289845,Unsurveyed/Urban,90,Birmingham,8,191800.0,False,B36,0.136006762,0.155975414
5263,NE23,426261,576443,Unsurveyed/Urban,70,Northumberland,1,77700.0,False,NE23,0.668956996,0.767173947
5264,HD8,424664,410085,Unsurveyed/Urban,120,Kirklees,1,294100.0,False,HD8,0.365307631,0.418942471
5265,S5,435317,389796,Unsurveyed/Urban,150,Sheffield,1,129800.0,False,S5,0.108836939,0.12481649
5266,NE26,434870,572679,Unsurveyed/Urban,20,North Tyneside,1,335100.0,False,NE26,0.20706115,0.237462079
5267,NG20,456860,368121,Unsurveyed/Urban,60,Mansfield,1,142200.0,False,NG20,0.213796364,0.245186165
5268,BD24,380526,472612,Stagnosols,230,Craven,1,366200.0,False,BD24,1.738749423,1.994034393
5269,BD19,420715,425531,Unsurveyed/Urban,150,Kirklees,1,201500.0,False,BD19,0.357080112,0.409506979
5270,B75,412195,298639,Unsurveyed/Urban,150,Birmingham,1,506100.0,False,B75,0.155197236,0.177983453
5271,LS6,430515,435070,Unsurveyed/Urban,40,Leeds,1,260600.0,False,LS6,0.323135118,0.370578147
5272,DH3,426817,556341,Unsurveyed/Urban,30,Gateshead,1,153700.0,False,DH3,0.50040101,0.573870398
5273,DH1,426801,545732,Unsurveyed/Urban,90,County Durham,1,286800.0,False,DH1,0.38109464,0.437047345
5274,HU2,510093,429289,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,222300.0,False,HU2,0.46473997,0.532973568
5275,LN6,489904,362214,Planosols,20,North Kesteven,1,268700.0,False,LN6,0.282837314,0.324363778
5276,WS11,401253,308151,Stagnosols,140,Cannock Chase,1,197000.0,False,WS11,0.28143265,0.32275288
5277,TS5,447712,515166,Stagnosols,30,Middlesbrough,1,158400.0,False,TS5,0.197776384,0.226814115
5278,PE36,567348,340350,Luvisols,20,King's Lynn and West Norfolk,1,,False,PE36,0.200133179,0.229516937
5279,DN32,527885,410224,Unsurveyed/Urban,10,North East Lincolnshire,4,52800.0,False,DN32,0.304108417,0.348757926
5280,NR7,624885,310737,Unsurveyed/Urban,40,Broadland,1,323600.0,False,NR7,0.391145009,0.44857332
5281,YO2,457378,450374,Unsurveyed/Urban,20,York,1,,False,,,
5282,DE6,411907,333815,Cambisols,80,Derbyshire Dales,1,435700.0,False,DE6,0.749624832,0.859685516
5283,DN39,510854,411239,Luvisols,20,North Lincolnshire,1,282100.0,False,DN39,0.807990161,0.926620104
5284,PE38,562347,299842,Luvisols,10,King's Lynn and West Norfolk,1,261300.0,False,PE38,0.240734871,0.276079811
5285,HU7,511349,432984,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,118200.0,False,HU7,0.148483246,0.170283709
5286,B28,410729,281245,Unsurveyed/Urban,140,Birmingham,1,233400.0,False,B28,0.202314854,0.232018928
5287,DN20,499888,407051,Unsurveyed/Urban,10,North Lincolnshire,9,223400.0,False,DN20,0.389996069,0.447255691
5288,HX2,406910,426087,Unsurveyed/Urban,260,Calderdale,1,57700.0,False,HX2,0.364719526,0.41826802
5289,S12,439891,383882,Unsurveyed/Urban,150,Sheffield,1,153000.0,False,S12,0.266160327,0.305238259
5290,HD3,410437,417855,Unsurveyed/Urban,240,Kirklees,1,189800.0,False,HD3,0.218777155,0.250898241
5291,LS1,428809,433421,Unsurveyed/Urban,30,Leeds,1,4678800.0,False,LS1,0.128552753,0.147427
5292,NR12,634180,333258,Cambisols,10,North Norfolk,1,277100.0,False,NR12,0.540604789,0.619976937
5293,HU18,520419,447733,Stagnosols,10,East Riding of Yorkshire,1,220400.0,False,HU18,0.386684221,0.443457594
5294,DE13,423487,325048,Unsurveyed/Urban,70,East Staffordshire,1,200600.0,False,DE13,0.910271101,1.043918035
5295,WF9,442117,412817,Cambisols,80,Wakefield,1,244500.0,False,WF9,0.343939113,0.394436605
5296,BD9,413937,434430,Unsurveyed/Urban,180,Bradford,1,144300.0,False,BD9,0.239866813,0.275084304
5297,LN12,550282,382676,Gleysols,0,East Lindsey,10,185600.0,True,LN12,0.337053114,0.386539597
5298,OL8,392138,403132,Unsurveyed/Urban,160,Oldham,1,63900.0,False,OL8,0.108764732,0.124733682
5299,HU20,496623,431870,Cambisols,110,East Riding of Yorkshire,1,221300.0,False,HU20,0.84603579,0.970251631
5300,TS21,438833,525992,Stagnosols,80,County Durham,1,269900.0,False,TS21,0.338760393,0.388497541
5301,NE17,412329,556122,Stagnosols,120,County Durham,1,122300.0,False,NE17,0.150331827,0.1724037
5302,DN35,527410,410115,Unsurveyed/Urban,10,North East Lincolnshire,1,165100.0,False,DN35,0.183281288,0.210190835
5303,YO1,460680,451952,Unsurveyed/Urban,10,York,1,423600.0,False,YO1,0.744126523,0.85337994
5304,HU11,514161,439505,Luvisols,10,East Riding of Yorkshire,1,248100.0,False,HU11,0.537219042,0.616094092
5305,NE8,424970,563304,Unsurveyed/Urban,40,Gateshead,1,149400.0,False,NE8,0.192941594,0.221269476
5306,PE2,519579,295251,Unsurveyed/Urban,10,Peterborough,1,206700.0,False,PE2,0.269463336,0.309026219
5307,NN10,495585,267315,Unsurveyed/Urban,50,North Northamptonshire,1,397000.0,False,NN10,0.147427716,0.169073205
5308,BD8,414575,434095,Unsurveyed/Urban,150,Bradford,1,47300.0,False,BD8,0.154711534,0.177426439
5309,NE9,428990,558520,Unsurveyed/Urban,130,Sunderland,1,113500.0,False,NE9,0.437253144,0.501451098
5310,SK8,385713,388188,Unsurveyed/Urban,40,Stockport,1,377300.0,False,SK8,0.572567206,0.656632109
5311,DN36,528574,398613,Stagnosols,20,East Lindsey,1,204100.0,False,DN36,0.399876438,0.458586705
5312,YO1,463672,451768,Unsurveyed/Urban,20,York,1,,False,YO1,0.744126523,0.85337994
5313,NG5,459683,344412,Unsurveyed/Urban,100,Gedling,1,209900.0,False,NG5,0.140993947,0.161694822
5314,S43,444886,375557,Planosols,60,Chesterfield,1,165000.0,False,S43,0.369840673,0.424141059
5315,LE67,443452,315698,Unsurveyed/Urban,150,North West Leicestershire,1,124600.0,False,LE67,0.204597756,0.234637008
5316,S17,430669,380649,Unsurveyed/Urban,180,Sheffield,1,537700.0,False,S17,0.247073151,0.283348684
5317,HU17,505290,439461,Unsurveyed/Urban,10,East Riding of Yorkshire,1,196500.0,False,HU17,0.39812983,0.456583659
5318,NG9,452347,336066,Unsurveyed/Urban,30,Broxtowe,1,235700.0,False,NG9,0.240909747,0.276280363
5319,LE9,453500,298111,Stagnosols,90,Blaby,1,,False,LE9,0.230904985,0.264806691
5320,NN10,495513,268731,Unsurveyed/Urban,60,North Northamptonshire,1,204300.0,False,NN10,0.147427716,0.169073205
5321,DE74,447951,326876,Luvisols,60,North West Leicestershire,1,244600.0,False,DE74,0.528429821,0.606014428
5322,NR8,615386,312499,Arenosols,40,South Norfolk,1,217000.0,False,NR8,0.708517613,0.812542893
5323,LS25,441346,433091,Unsurveyed/Urban,80,Leeds,1,249100.0,False,LS25,0.370276615,0.424641007
5324,DN22,471618,379971,Unsurveyed/Urban,20,Bassetlaw,1,176400.0,False,DN22,0.382147995,0.438255354
5325,IP24,587869,283204,Unsurveyed/Urban,20,Breckland,1,251300.0,False,IP24,0.462693108,0.530626183
5326,YO30,461396,453976,Unsurveyed/Urban,10,York,1,554000.0,False,YO30,0.492786541,0.565137965
5327,CW4,384788,363358,Stagnosols,100,Cheshire East,1,385600.0,False,CW4,0.581933893,0.667374023
5328,YO3,461458,452899,Unsurveyed/Urban,10,York,1,,False,,,
5329,DN19,507019,421692,Luvisols,10,North Lincolnshire,1,190800.0,False,DN19,0.493884222,0.566396809
5330,NR21,592129,329698,Luvisols,40,North Norfolk,1,,False,NR21,0.928226673,1.064509863
5331,DN20,499034,406744,Unsurveyed/Urban,10,North Lincolnshire,1,212700.0,False,DN20,0.389996069,0.447255691
5332,TS7,451396,515329,Unsurveyed/Urban,50,Middlesbrough,1,198500.0,False,TS7,0.072738395,0.08341792
5333,PE33,576209,302089,Gleysols,10,Breckland,1,281300.0,False,PE33,0.298922678,0.342810812
5334,WF10,440334,424620,Unsurveyed/Urban,20,Wakefield,1,209100.0,False,WF10,0.365511702,0.419176504
5335,LN12,552170,380899,Gleysols,10,East Lindsey,6,179600.0,True,LN12,0.337053114,0.386539597
5336,DN4,461179,400513,Unsurveyed/Urban,10,Doncaster,1,267800.0,False,DN4,0.167549316,0.192149078
5337,LS15,436778,435764,Unsurveyed/Urban,90,Leeds,1,,False,LS15,0.129209659,0.148180353
5338,NE16,416432,556553,Stagnosols,180,County Durham,1,156700.0,False,NE16,0.292762803,0.335746537
5339,S60,444971,390673,Unsurveyed/Urban,80,Rotherham,1,188000.0,False,S60,0.080994751,0.092886483
5340,WS9,405651,300967,Unsurveyed/Urban,160,Walsall,1,304400.0,False,WS9,0.356954237,0.409362624
5341,DE24,436499,333267,Unsurveyed/Urban,50,Derby,1,162800.0,False,DE24,0.285088807,0.326945837
5342,SK10,391805,373928,Unsurveyed/Urban,150,Cheshire East,1,395400.0,False,SK10,0.688929495,0.790078828
5343,B73,411619,296818,Unsurveyed/Urban,130,Birmingham,1,,False,B73,0.173327367,0.198775469
5344,YO21,488865,510206,Luvisols,50,Scarborough,1,209000.0,False,YO21,0.678060089,0.777613566
5345,PE21,531541,342955,Gleysols,0,Boston,6,180600.0,False,PE21,0.259149438,0.297198024
5346,TS22,442127,528111,Stagnosols,60,Hartlepool,1,269500.0,False,TS22,0.187682027,0.215237695
5347,PE13,545497,310511,Unsurveyed/Urban,0,Fenland,8,194100.0,True,PE13,0.173212725,0.198643995
5348,CW6,357574,358682,Planosols,60,Cheshire East,1,512600.0,False,CW6,0.768852785,0.881736537
5349,YO12,503275,489624,Unsurveyed/Urban,30,Scarborough,1,187500.0,False,YO12,0.283344475,0.324945401
5350,ST14,408792,334106,Unsurveyed/Urban,90,East Staffordshire,1,347900.0,False,ST14,0.894330535,1.025637059
5351,SK14,394648,395677,Unsurveyed/Urban,110,Tameside,1,180800.0,False,SK14,0.118349421,0.135725604
5352,LN4,501180,367724,Leptosols,40,North Kesteven,1,283700.0,False,LN4,0.566154892,0.649278332
5353,LA2,366541,468924,Stagnosols,80,Craven,1,225700.0,False,LA2,0.768956699,0.881855709
5354,HG5,435222,458613,Luvisols,50,Harrogate,1,287800.0,False,HG5,0.444459297,0.509715266
5355,WS12,397202,313075,Arenosols,150,South Staffordshire,1,175300.0,False,WS12,0.181979009,0.208697353
5356,NG20,456777,368164,Unsurveyed/Urban,60,Mansfield,1,136900.0,False,NG20,0.213796364,0.245186165
5357,S60,442055,392741,Unsurveyed/Urban,30,Rotherham,1,422500.0,False,S60,0.080994751,0.092886483
5358,DN5,454396,405356,Cambisols,30,Doncaster,1,237800.0,False,DN5,0.220407404,0.252767844
5359,HD5,417939,418571,Unsurveyed/Urban,150,Kirklees,1,413000.0,False,HD5,0.152694405,0.175113153
5360,TF11,380090,313649,Cambisols,100,South Staffordshire,1,402200.0,False,TF11,1.179624563,1.352818248
5361,CW1,369007,357036,Unsurveyed/Urban,40,Cheshire East,1,135500.0,False,CW1,0.565202958,0.648186635
5362,LE12,459833,315726,Cambisols,50,Charnwood,1,181000.0,False,LE12,0.42139558,0.48326531
5363,SR6,439702,558635,Unsurveyed/Urban,30,Sunderland,1,191100.0,False,SR6,0.237598112,0.27248251
5364,LS12,428994,433302,Unsurveyed/Urban,30,Leeds,1,134000.0,False,LS12,0.436137812,0.500172012
5365,NE61,419645,585993,Unsurveyed/Urban,30,Northumberland,6,260800.0,True,NE61,0.373461252,0.428293215
5366,LN5,497433,364493,Leptosols,70,North Kesteven,1,232800.0,False,LN5,0.222309013,0.25494865
5367,CW1,371700,354700,Stagnosols,50,Cheshire East,1,,False,CW1,0.565202958,0.648186635
5368,IP24,587743,283255,Unsurveyed/Urban,20,Breckland,1,257700.0,False,IP24,0.462693108,0.530626183
5369,NG9,448500,336900,Unsurveyed/Urban,40,Broxtowe,1,546500.0,False,NG9,0.240909747,0.276280363
5370,NE5,421096,565545,Unsurveyed/Urban,90,Newcastle upon Tyne,1,126100.0,False,NE5,0.176319432,0.202206832
5371,WS9,405078,301177,Unsurveyed/Urban,140,Walsall,1,147100.0,False,WS9,0.356954237,0.409362624
5372,WF12,425872,422818,Unsurveyed/Urban,120,Kirklees,1,168700.0,False,WF12,0.733063204,0.840692293
5373,DL3,428440,514451,Unsurveyed/Urban,50,Darlington,1,323900.0,False,DL3,0.159081461,0.182437964
5374,NE34,437638,563424,Unsurveyed/Urban,30,South Tyneside,1,283700.0,False,NE34,0.170903814,0.195996087
5375,DN5,453651,405130,Cambisols,50,Doncaster,1,258900.0,False,DN5,0.220407404,0.252767844
5376,M34,393043,393582,Unsurveyed/Urban,90,Tameside,1,170900.0,False,M34,0.206154432,0.236422237
5377,PE10,508957,320469,Cambisols,20,South Kesteven,1,250500.0,False,PE10,0.366638484,0.420468721
5378,IP11,629450,235759,Unsurveyed/Urban,20,East Suffolk,1,299900.0,False,IP11,0.347039663,0.397992381
5379,NR7,626849,309125,Unsurveyed/Urban,30,Broadland,1,330200.0,False,NR7,0.391145009,0.44857332
5380,B17,400421,284751,Unsurveyed/Urban,190,Birmingham,1,438400.0,False,B17,0.161067351,0.184715424
5381,TS10,459630,523315,Unsurveyed/Urban,10,Redcar and Cleveland,1,124800.0,False,TS10,0.249512602,0.286146298
5382,NE15,415945,566659,Unsurveyed/Urban,70,Newcastle upon Tyne,1,165800.0,False,NE15,0.200480948,0.229915766
5383,SK14,397599,394275,Unsurveyed/Urban,150,Tameside,1,167000.0,False,SK14,0.118349421,0.135725604
5384,IP11,628600,233218,Unsurveyed/Urban,10,East Suffolk,1,626400.0,True,IP11,0.347039663,0.397992381
5385,LS14,435851,436908,Unsurveyed/Urban,120,Leeds,1,406000.0,False,LS14,0.092804704,0.106430386
5386,B16,403500,286300,Unsurveyed/Urban,170,Birmingham,1,281700.0,False,B16,0.100592352,0.115361424
5387,NR3,622748,309551,Unsurveyed/Urban,10,Norwich,1,202300.0,False,NR3,0.278059389,0.318884353
5388,LE15,493726,303190,Leptosols,80,Rutland,1,478700.0,False,LE15,1.114012301,1.277572727
5389,LS9,431301,433614,Unsurveyed/Urban,40,Leeds,1,273300.0,False,LS9,0.074510002,0.085449636
5390,DH8,409460,551919,Unsurveyed/Urban,170,County Durham,1,142400.0,False,DH8,0.183891315,0.210890426
5391,IP17,644656,269623,Arenosols,20,East Suffolk,1,502600.0,False,IP17,0.507541191,0.582058908
5392,B35,414561,291943,Unsurveyed/Urban,90,Birmingham,1,158600.0,False,B35,0.173241757,0.198677289
5393,B24,411459,291020,Unsurveyed/Urban,110,Birmingham,1,178000.0,False,B24,0.149743808,0.171729347
5394,DL2,421100,515500,Cambisols,60,Richmondshire,1,210600.0,False,DL2,0.738437518,0.84685567
5395,LE1,459294,304253,Unsurveyed/Urban,70,Leicester,1,694500.0,False,LE1,0.121580471,0.13943104
5396,WS11,398306,310582,Unsurveyed/Urban,160,Cannock Chase,1,258100.0,False,WS11,0.28143265,0.32275288
5397,TS14,459207,515672,Stagnosols,100,Redcar and Cleveland,1,179900.0,False,TS14,0.378193542,0.433720305
5398,B33,412782,286993,Unsurveyed/Urban,110,Birmingham,1,183600.0,False,B33,0.141946571,0.162787311
5399,DE7,446039,334029,Luvisols,40,Erewash,1,,False,DE7,0.304139997,0.348794143
5400,OL5,397779,401996,Unsurveyed/Urban,140,Tameside,1,164800.0,False,OL5,0.251958998,0.288951876
5401,LS14,437100,438810,Stagnosols,110,Leeds,1,560100.0,False,LS14,0.092804704,0.106430386
5402,NR31,651867,307590,Unsurveyed/Urban,0,Great Yarmouth,1,146500.0,True,NR31,0.123873672,0.142060931
5403,IP18,649852,274725,Arenosols,10,East Suffolk,4,574300.0,False,IP18,1.012085648,1.160681098
5404,LS10,431900,428870,Arenosols,80,Leeds,1,149800.0,False,LS10,0.114841654,0.131702823
5405,TS6,455200,519900,Unsurveyed/Urban,20,Redcar and Cleveland,1,61300.0,False,TS6,0.028559895,0.032753088
5406,TS9,452547,509856,Stagnosols,70,Hambleton,1,289800.0,False,TS9,0.755046092,0.865902732
5407,NE13,422833,572518,Stagnosols,70,Newcastle upon Tyne,1,304100.0,False,NE13,0.37877376,0.434385711
5408,NE3,423613,568196,Unsurveyed/Urban,70,Newcastle upon Tyne,1,159900.0,False,NE3,0.286771037,0.328875054
5409,S72,439332,410458,Unsurveyed/Urban,70,Barnsley,1,147300.0,False,S72,0.145118612,0.166425076
5410,S8,434638,381567,Unsurveyed/Urban,170,Sheffield,1,208800.0,False,S8,0.274210417,0.31447027
5411,NE8,425630,562830,Unsurveyed/Urban,60,Gateshead,1,263400.0,False,NE8,0.192941594,0.221269476
5412,DN41,520832,414207,Gleysols,0,North East Lincolnshire,1,182300.0,False,DN41,0.398195304,0.456658746
5413,DN17,477300,412900,Gleysols,10,North Lincolnshire,1,211900.0,False,DN17,0.382050985,0.438144102
5414,B24,413000,291000,Unsurveyed/Urban,90,Birmingham,1,188100.0,False,B24,0.149743808,0.171729347
5415,WS4,403683,301994,Planosols,130,Walsall,1,170400.0,False,WS4,0.198900597,0.228103386
5416,NE40,415440,564124,Unsurveyed/Urban,80,Gateshead,1,296000.0,False,NE40,0.166052163,0.190432111
5417,LN6,492879,365350,Gleysols,10,North Kesteven,1,119800.0,False,LN6,0.282837314,0.324363778
5418,TS24,451385,533393,Unsurveyed/Urban,10,Hartlepool,1,601800.0,False,TS24,0.152773087,0.175203388
5419,WF17,424400,424100,Unsurveyed/Urban,70,Kirklees,1,118300.0,False,WF17,0.183290678,0.210201603
5420,YO21,480007,511135,Stagnosols,180,Scarborough,1,331300.0,False,YO21,0.678060089,0.777613566
5421,DL14,421800,528200,Unsurveyed/Urban,90,County Durham,1,120200.0,True,DL14,0.385999042,0.442671817
5422,DE7,438930,325675,Planosols,50,South Derbyshire,1,,False,DE7,0.304139997,0.348794143
5423,B31,402615,278373,Unsurveyed/Urban,160,Birmingham,1,231800.0,False,B31,0.160655572,0.184243188
5424,HD7,407825,414374,Unsurveyed/Urban,180,Kirklees,1,217300.0,False,HD7,0.183854379,0.210848067
5425,NE3,422739,569765,Unsurveyed/Urban,50,Newcastle upon Tyne,7,50000.0,False,NE3,0.286771037,0.328875054
